"productName","rating","author","date","title","body","verifiedBuyer","upvotes","downvotes"
"Peanut Butter Lactation Cookies","5","Drew C.","08/04/2023","Yum","These are great and really helped thicken my milk and increase volume! I alternate between these and the emergency brownies",false,"0","0"
"Emergency Brownies","5","Maria A.","08/04/2023","Yummy","Omg I love these brownies not only are they delicious but they also make my milk creamier and doubled in supply",true,"0","0"
"Emergency Brownies","5","Drew C.","08/04/2023","Love!","These brownies combined with the lady leche supplement have increased my volume and thickness of milk! They are kinda dry but the flavor is great.",false,"0","0"
"Oatmeal Chocolate Chip Lactation Cookies","5","Drew C.","08/04/2023","Yum!","These cookies are great and helped enrich my milk and increase supply! I alternate between these and the brownies",false,"0","0"
"Welcome Bundle","5","CHANTAY N.E.","08/03/2023","Helping the start","I'm hoping I can see more results but it has to be on me to make sure I'm doing things everyday to help.",false,"0","0"
"Lady Leche","5","Hannah","08/03/2023","Best product ever","Im absolutely shocked at how fast the lady Leche drops worked I was expecting to have to wait a week or better but that wasnt the case for me at all before starting the drops Id be luck if I pumped 4ozs a day and and that had been going on for about a month or better Im only a couple days into the drops and wow have I seen a difference I pumped a full 6oz bottle last night I know it doesnt sound like a lot but its more than Ive pumped I awhile and I strongly believe if I keep taking them as directed 2 bulb squeeze twice a day that my milk supply is gonna get better than it already has I definitely recommend giving it a try I almost gave up on breastfeeding or pumping all together but this has helped me feel more confident that I can continue and hopefully be able to completely breastfeed and not have to solely pump I woke up and was able to feed her without a bottle and not use formula first thing in the morning today and it was amazing she actually got all the milk she needed and was able to go back to sleep I am so thankful for this product and will continue to order it",false,"0","0"
"Emergency Brownies","3","natoya p.","08/03/2023","Taste good but didnt work","Ive been enjoying these treats for a week now and my milk supply has not increased.which makes me sad because I really wanted them to work.",true,"0","0"
"Bestseller Bundle","5","Jasmine H.","08/02/2023","Bundle","Sooooo grateful for these products and this line. I would recommend to all new mommies and family that is soon to have babies forever grateful",true,"0","0"
"Salted Caramel Lactation Cookies","5","Jasmine H.","08/02/2023","My favorite","These cookies are truly my favorite. The keys is consistency with all the products but these here hit on a different level",false,"0","0"
"Milky Melon - 7 Pack","5","ARIELLE L.","08/01/2023","Yummy ??","Definitely my favorite drink that Milky Mama offers! It tastes like a jolly rancher! SO GOOD. Cant say its increased my supply substantially-but it definitely keeps you hydrated so I think it has helped with milk production!",true,"0","0"
"Milky Melon - 7 Pack","5","Amanda C.","07/31/2023","Tasty drink","Love this product. Great taste.",false,"0","0"
"Emergency Brownies","5","Christy C.","07/31/2023","Such a help!","I'm not going to lie I didnt have high hopes but figured what could it hurt to try? WELL these are amazing! They helped my supply sooo much and shipping was so fast! They also taste delicious :)",false,"0","0"
"Emergency Brownies","5","Brooklyn S.","07/31/2023","Amazing!","A week after going back to work, my milk slowed down soo much. I could barely produce enough to keep my baby fed each day, without having to get into my very small freezer stash I had started. After eating one brownie every day, for 3 days, I noticed a HUGE increase in my milk supply! I was actually getting engorged if I went longer than 2 hours without pumping!
Now I'm back on track to add to my freezer stash and exclusively breast feed when I'm home! Milky mama emergency brownies saved my breast feeding journey!!!",false,"0","0"
"Welcome Bundle","5","Troi B.","07/31/2023","Exactly what I needed!","I love this bundle to get you started and decide what products will be my go to continue buys. I purchased these products after frequent clogs which caused dips in my supply. After using them I have seen an increase! I absolutely love everything! Still trying to figure out the best way to do the smoothie but I have faith Ill get it right soon!",true,"0","0"
"Mini Milky Sampler Pack","5","Michaiah M.","07/30/2023","WOW!!","Im breastfeeding/pumping with my second child and my supply is currently just enough to feed for the day. I wasnt trying to up my supply too much, just wanted to up it enough to get a small freezer stash when I went back to work. These products WORK! After using them for just a couple of days I noticed about an ounce increase with each pump session. I have tried many different products while pumping with my first born. Nothing worked or tasted as good as these do! I recommend them to all of my breastfeeding mama friends!",false,"1","0"
"Bestseller Bundle","5","Erin O.","07/27/2023","Tasty treats","I really like the chocolate chip oatmeal cookies and brownies. The melon is drink is my favorite. The lemonade tastes bitter and I couldnt finish it. I was out of these products for about 2 weeks and my supply dropped by about 4 ounces a day. Glad to have it back.",true,"0","0"
"Oatmeal Lactation Cookies","5","Malisser J.","07/27/2023","100% helped","I have a cookie twice a day with a lactation drink from milky mama Ive noticed an increase of supply it also is much creamier",true,"0","1"
"Bestseller Bundle","5","kriss o.","07/27/2023","Too bad doesn't work for me","I bought the bundle, I ate brownies. Cookies. Drink the powders. But it didn't increase my supply. Although they taste really good, but they have so much sugar you don't want to eat them every single day.",false,"0","0"
"Pumpin' Punch - 7 Pack","5","Malisser J.","07/27/2023","A great supplement drink","Since Ive order the sample pack and tried everything this is one of my favorite drinks also help increase my milk supply including the emergency brownies and not to mention the oatmeal cookies are my favorite",true,"0","0"
"Emergency Brownies","5","Kikue V.","07/25/2023","Yummy","I went from not even on oz to 2 to for 4oz per session.",false,"0","0"
"Emergency Brownies","5","Jennifer B.","07/25/2023","Decent","As far as I can tell, they work. I went from having to pump 4-5 times to make a whole feed for my baby to only needing to pump once. I did couple these with the lady Leche drops and a lactation coffee. They are very dry and not great tasting.",true,"0","0"
"Emergency Brownies","5","Kerra R.","07/24/2023","Highly reccommend!","I can always count on the emergency brownies to get my supply back up along with the Lady Leche supplement.",false,"0","0"
"Lady Leche","5","Abygail K.","07/24/2023","It's definitely helped","It's helped increase my milk supply a bit and I was able to be a just enougher om currently trying to increase a bit more so I can start a little freezer stash but this supplement has helped I went from making 2oz per pump to making 4 to 5 oz per pump",false,"0","0"
"Emergency Brownies","5","Virjine M.","07/24/2023","Fountains of milk","I decided to give these products a try after reading reviews and doing my research. I was excited to receive the products and even more excited to see if they'd work. Let me tell you, after the first two days my milk supply DOUBLED! in addition, everything is fresh and delicious! I will definitely continue using their products! ??",true,"0","0"
