"productName","rating","author","date","title","body","verifiedBuyer","upvotes","downvotes"
"Lady Leche","5","Lucila E.A.","03/24/2023","The best","Everything was so good I ordered more on the next order",false,"0","0"
"Lactation Brownies","5","Amparo S.","03/24/2023","Worked like a charm!","Overall loved this item",true,"0","0"
"Milky Melon - 7 Pack","5","Lauren S.","03/22/2023","Great product","This product is amazing. Not only does it taste great it really helped my milk supply. I would get maybe half the bottle when I would pump thats about 5oz now I get full bottles right to the very top. Definitely makes me feel a lot better having this product around.",true,"0","0"
"N/A","5","Robin B.","03/22/2023","Havent received order","I have not received order. Original got lost in the mail.",true,"0","0"
"Drink Sampler","5","Ashley E.","03/22/2023","Love milky Mama!!","The emergency brownies are great!! I use them every other day.",true,"0","0"
"Lactation LeMOOnade - 7 Pack","5","Lauren S.","03/22/2023","Great product","This product is amazing. Not only does it taste great it really helped my milk supply. I would get maybe half the bottle when I would pump thats about 5oz now I get full bottles right to the very top. Definitely makes me feel a lot better having this product around.",true,"0","0"
"Milky Maiden","5","Fatuma A.","03/21/2023","This stuff works!","I purchased the Milky Maiden tried it only one day and the next day i was pumping out 7-8oz compared to my 2-3oz previously. I did have half of the lactation brownies as well that day. Both taste great, would definitely recommend.",false,"1","0"
"Milky Melon - 7 Pack","5","Lindsey S.","03/21/2023","Worth it","Great flavor and definitely helps me pump more",false,"0","0"
"Emergency Brownies","5","Shelby H.","03/21/2023","Best tasting brownies!","I cant get over how tasty these brownies are! I was really prepared for them to taste like a supplement or blan, but they taste like a gourmet dessert! Theyre so rich and has a perfect kind of crisp on the outside and chewy on the inside texture. I look forward to eating them daily! I also noticed a huge difference getting my supply back up after my milk started to dry up!",true,"0","0"
"Emergency Brownies","5","Mimi P.","03/21/2023","Emergency brownies","Brownies were very tasty and moist . Helped my supply when it was decreasing",false,"0","0"
"Salted Caramel Lactation Cookies","5","Kristin R.","03/21/2023","Delicious cookies","These cookies are delicious and aren't too sweet thanks to the balanced salted part of the salted caramel. It took a little bit of time to receive these so definitely plan ahead and order more before you run out.",true,"0","0"
"Emergency Brownies","5","Libby P.","03/21/2023","Delicious brownies","First of all, I was hesitant to order these because I was unsure how they would arrive. Each brownie is individually packaged and I store the box in the freezer and just take out 1 brownie for that day to have and let it thaw in the fridge or on the counter. These brownies are so gooey and chocolatey- I LOVE the taste and look forward to them as a treat. I BF and pump so its hard for me to say exactly how much my supply was improved or not but its definitely stayed consistent and baby boy is packing on the pounds! Overall, I definitely recommend these as a treat you can feel good about :)",false,"0","0"
"Emergency Brownies","3","Danielle C.","03/21/2023","Okay...","The taste is okay, not as good as everyone is raving about. I also am not sure if they really helped or not.. I have been eating one a day and havent seen a huge jump in supply. I am also taking the Lady Leche drops so together I was expecting a better increase.",false,"1","0"
"Emergency Brownies","5","Ruthie G.","03/21/2023","Amazing","The brownies are the first supplement Ive had that actually taste amazing. The packaging and notes on the box are super special.",true,"0","0"
"Emergency Brownies","5","Mimi P.","03/21/2023","Emergency brownies","Brownies were very tasty and moist . Helped my supply when it was decreasing",false,"0","0"
"Emergency Brownies","4","Alexis T.","03/21/2023","Emergency brownies","I absolutely looovveddd them but I dont feel they helped increase my milk supply. Maybe I just havent been taking them long enough. They are delicious though.",false,"0","0"
"Emergency Brownies","5","Shirl L.","03/21/2023","Yummy snacks","So yummy and helped me when my baby starts cluster feeds.",false,"0","0"
"Milky Melon - 7 Pack","4","Alissa G.","03/21/2023","Great sampler and tastes great","Each flavor tastes great. The pumping punch is my favorite though. I have been using a combination of items to keep my milk supply flowing and this one is in the mix. The only reason I didnt give it five stars is because I wish the packaging were for one drink and not two. Its difficult to determine how much half of the package is to mix into my water, Ive also found that it can be messy if you dont have the time to carefully pour it into your water bottle. Sometimes mine spills and I lose product. Ive used a different companys whose packaging os individual and its much more convenient.",true,"1","0"
"Dairy-Free Bundle","4","charmaine S.","03/21/2023","Taste good but no results","The brownies were delicious but they did not improve my milk supply.",false,"0","0"
"Emergency Brownies","2","Nicole S.","03/21/2023","Emergency brownies","The taste and quality was great but didnt do anything for my supply unfortunately:(",true,"0","0"
"Emergency Brownies","5","Cherizzah S.","03/21/2023","The best lactation brownies","This is legit!! It helps me with my supply a lot. This is a life saver! The flavor? It is really flavorful and good snacks.",true,"0","0"
"Emergency Brownies","3","Katelynn G.","03/21/2023","Emergency Brownies","Did not cause my breasts to produce more milk. My milk production remained the same as before.",true,"0","0"
"Bestseller Bundle","4","Caria H.","03/21/2023","Still hopeful","I havent really seen an increase really at all but this is only my second week on the dietary supplements. Im holding out hope and continuing to use the products. Its a plus that they have a good taste.",false,"0","0"
"Lactation Brownies","5","Melissa P.","03/21/2023","Delicious and work!","These are so delicious and moist, you would have no idea they have added benefits of lactation. They also work! I can only pump 2-3 oz if I don't eat the brownie, and when I eat the brownie I can pump 5 oz.",true,"1","0"
"Pumpin' Punch - 7 Pack","5","Shirl L.","03/21/2023","Just the right time","The flavor is so good and came in handy when I needed the support of starting out feeding my baby. The brownies helped me be able to help my baby pack on the pounds. This is my second baby I've purchased milky mama and it helped me both time.",true,"0","0"
"Salted Caramel Lactation Cookies","5","Ameinah T.","03/21/2023","MUST BUY!!","Theyre delicious, eating them definitely is NOT a chore and they actually do what they need to. I usually eat them in the evening for a productive next 24+ hours and they never let me down. When I want even more flowing to store some Ill eat an emergency brownie as well.",true,"0","0"
"Oatmeal Chocolate Chip Lactation Cookies","5","Malorie O.","03/21/2023","Amazing!","All the products Ive tried so far have been great! From the Milky Melon, to the Pumpin Punch, Brownies (Emergency & non-Emergency) and the cookies, (Salted Caramel & Oatmeal Choc Chip) everything has tasted great and worked amazingly!!!",false,"0","0"
"Emergency Brownies","4","Aubree A.","03/21/2023","Delicious!","Taste good and I think they seem to keep my supply up",false,"0","0"
"Emergency Brownies","2","Kimberly J.","03/21/2023","Not great","I had high hopes for these brownies after seeing so many great reviews however I saw no improvement in my supply",true,"0","0"
"Lactation Brownies","5","Malorie O.","03/21/2023","Amazing products!!!","Amazing products!!!",true,"0","0"
"Dairy Duchess","5","Brittany R.","03/20/2023","Impressive","I started taking this a week ago, ever since I started it my daughter has slept longer at night and hasnt been as gassy. I am also producing more. I used to be able to prep a days worth of bottles then freeze about 2 ounces, now I can do a whole day of bottles and Ive put 21 ounces in the freezer in 3 days.",false,"0","0"
"Lactation LeMOOnade - 7 Pack","5","Molly G.","03/20/2023","Delicious!","I drink a serving everyday and I believe it helps with my milk production. Its so refreshing!",false,"0","0"
